  0.01	30	30	S	2048897	                    Rhizobium sp. NXC24
  0.00	26	26	S	1981173	                    Rhizobium sp. NXC14
  0.00	24	24	S	1571470	                    Rhizobium sp. ACO-34A
  0.00	23	23	S	2020312	                    Rhizobium sp. CIAT894
  0.00	15	15	S	1435607	                    Rhizobium sp. Khangiran2
  0.00	13	13	S	1301032	                    Rhizobium sp. IE4771
  0.00	5	5	S	136098	                    Rhizobium sp. TCK
  0.00	5	5	S	2267833	                    Rhizobium sp. M15
  0.00	5	5	S	2020313	                    Rhizobium sp. TAL182
  0.00	5	5	S	2020311	                    Rhizobium sp. Kim5
  0.00	3	3	S	1914541	                    Rhizobium sp. Y9
  0.00	2	2	S	2590777	                    Rhizobium sp. NIBRBAC000502774
  0.00	1	1	S	424182	                    Rhizobium sp. IRBG74
  0.00	1	1	S	1869170	                    Rhizobium sp. S41
  0.05	293	156	S	384	                  Rhizobium leguminosarum
  0.01	72	30	S1	387	                    Rhizobium leguminosarum bv. viciae
  0.00	26	26	S2	216596	                      Rhizobium leguminosarum bv. viciae 3841
  0.00	16	16	S2	936136	                      Rhizobium leguminosarum bv. viciae 248
  0.01	65	3	S1	386	                    Rhizobium leguminosarum bv. trifolii
  0.00	19	19	S2	1033991	                      Rhizobium leguminosarum bv. trifolii CB782
  0.00	17	17	S2	395491	                      Rhizobium leguminosarum bv. trifolii WSM1325
  0.00	17	17	S2	395492	                      Rhizobium leguminosarum bv. trifolii WSM2304
  0.00	9	9	S2	754523	                      Rhizobium leguminosarum bv. trifolii WSM1689
  0.01	55	55	S	348824	                  Rhizobium favelukesii
  0.01	48	26	S	29449	                  Rhizobium etli
  0.00	14	14	S1	538025	                    Rhizobium etli 8C-3
  0.00	5	0	S1	323733	                    Rhizobium etli bv. mimosae
  0.00	5	5	S2	1328306	                      Rhizobium etli bv. mimosae str. Mim1
  0.00	2	2	S1	491916	                    Rhizobium etli CIAT 652
  0.00	1	1	S1	347834	                    Rhizobium etli CFN 42
  0.01	43	39	S	396	                  Rhizobium phaseoli
  0.00	4	4	S1	526949	                    Rhizobium phaseoli Brasil 5
  0.01	36	36	S	1120045	                  Rhizobium grahamii
  0.01	35	35	S	56730	                  Rhizobium gallicum
  0.01	33	33	S	379684	                  Rhizobium pseudoryzae
  0.01	31	0	S	398	                  Rhizobium tropici
  0.01	31	31	S1	698761	                    Rhizobium tropici CIAT 899
  0.00	23	23	S	1538158	                  Rhizobium acidisoli
  0.00	22	22	S	451876	                  Rhizobium rhizoryzae
  0.00	22	22	S	1312183	                  Rhizobium jaguaris
  0.00	13	13	S	240521	                  Rhizobium daejeonense
  0.00	10	10	S	1335061	                  Rhizobium flavum
  0.00	1	1	S	648995	                  Rhizobium pusense
  0.06	332	32	G	357	                Agrobacterium
  0.03	183	7	G1	1183400	                  Agrobacterium tumefaciens complex
  0.03	162	109	S	358	                    Agrobacterium tumefaciens
  0.01	50	50	S1	311403	                      Agrobacterium radiobacter K84
  0.00	3	3	S1	1300224	                      Agrobacterium tumefaciens P4
  0.00	14	14	S	1176649	                    Agrobacterium fabrum
  0.01	48	19	G1	2632611	                  unclassified Agrobacterium
  0.00	11	11	S	2580515	                    Agrobacterium sp. T29
  0.00	7	7	S	1842536	                    Agrobacterium sp. RAC06
  0.00	7	7	S	2664893	                    Agrobacterium sp. MA01
  0.00	4	4	S	861208	                    Agrobacterium sp. H13-3
  0.01	30	0	S	373	                  Agrobacterium vitis
  0.01	30	30	S1	311402	                    Agrobacterium vitis S4
  0.00	23	23	S	160699	                  Agrobacterium larrymoorei
  0.00	16	16	S	359	                  Agrobacterium rhizogenes
  0.03	173	2	G	1525371	                Neorhizobium
  0.02	94	31	S	399	                  Neorhizobium galegae
  0.01	38	0	S1	323656	                    Neorhizobium galegae bv. officinalis
  0.01	38	38	S2	1028801	                      Neorhizobium galegae bv. officinalis bv. officinalis str. HAMBI 1141
  0.00	25	0	S1	323655	                    Neorhizobium galegae bv. orientalis
  0.00	25	25	S2	1028800	                      Neorhizobium galegae bv. orientalis str. HAMBI 540
  0.01	77	0	G1	2629175	                  unclassified Neorhizobium
  0.01	40	40	S	1825976	                    Neorhizobium sp. NCHU2750
  0.01	37	37	S	2060726	                    Neorhizobium sp. SOG26
  0.16	910	31	F1	227292	              Sinorhizobium/Ensifer group
  0.10	582	116	G	28105	                Sinorhizobium
  0.03	185	0	G1	663276	                  Sinorhizobium fredii group
  0.03	185	88	S	380	                    Sinorhizobium fredii
  0.01	39	39	S1	1185652	                      Sinorhizobium fredii USDA 257
  0.01	36	36	S1	394	                      Sinorhizobium fredii NGR234
  0.00	12	12	S1	1128331	                      Sinorhizobium fredii CCBAU 45436
  0.00	5	5	S1	1128334	                      Sinorhizobium fredii CCBAU 83666
  0.00	3	3	S1	1117943	                      Sinorhizobium fredii HH103
  0.00	2	2	S1	1128330	                      Sinorhizobium fredii CCBAU 25509
  0.02	126	118	S	382	                  Sinorhizobium meliloti
  0.00	4	4	S1	1235461	                    Sinorhizobium meliloti GR4
  0.00	2	2	S1	693982	                    Sinorhizobium meliloti AK83
  0.00	2	2	S1	1401243	                    Sinorhizobium meliloti RU11/001
  0.01	81	0	G1	2613772	                  unclassified Sinorhizobium
  0.01	71	71	S	1842534	                    Sinorhizobium sp. RAC02
  0.00	10	10	S	794846	                    Sinorhizobium sp. CCBAU 05631
  0.01	48	39	S	194963	                  Sinorhizobium americanum
  0.00	9	9	S1	1408224	                    Sinorhizobium americanum CCGM7
  0.00	26	0	S	110321	                  Sinorhizobium medicae
  0.00	26	26	S1	366394	                    Sinorhizobium medicae WSM419
  0.05	297	19	G	106591	                Ensifer
  0.03	162	72	S	106592	                  Ensifer adhaerens
  0.02	90	90	S1	1416753	                    Ensifer adhaerens OV14
  0.01	71	71	S	1752398	                  Ensifer alkalisoli
  0.01	45	0	S	716925	                  Ensifer sojae
  0.01	45	45	S1	716928	                    Ensifer sojae CCBAU 05684
  0.01	78	0	G	323620	              Shinella
  0.01	78	0	G1	2643062	                unclassified Shinella
  0.01	78	78	S	879274	                  Shinella sp. HZN7
  0.00	26	0	G	2661800	              Georhizobium
  0.00	26	26	S	2341112	                Georhizobium profundi
  0.00	1	0	F1	90141	              unclassified Rhizobiaceae
  0.00	1	1	S	97707	                arsenite-oxidising bacterium NT-25
  0.47	2659	164	F	119045	            Methylobacteriaceae
  0.25	1410	422	G	407	              Methylobacterium
  0.07	425	13	G1	2615210	                unclassified Methylobacterium
  0.03	159	159	S	426117	                  Methylobacterium sp. 4-46
  0.01	67	67	S	2202828	                  Methylobacterium sp. 17Sr1-43
  0.01	58	58	S	2202826	                  Methylobacterium sp. 17Sr1-1
  0.01	41	41	S	2603276	                  Methylobacterium sp. WL1
  0.01	38	38	S	2067957	                  Methylobacterium sp. DM1
  0.01	31	31	S	925818	                  Methylobacterium sp. AMS5
  0.00	14	14	S	1479019	                  Methylobacterium sp. C1
  0.00	4	4	S	739141	                  Methylobacterium sp. XJLW
  0.02	102	0	S	114616	                Methylobacterium nodulans
  0.02	102	102	S1	460265	                  Methylobacterium nodulans ORS 2060
  0.02	101	101	S	270351	                Methylobacterium aquaticum
  0.02	88	0	S	39956	                Methylobacterium mesophilicum
  0.02	88	88	S1	908290	                  Methylobacterium mesophilicum SR1.6/6
  0.01	79	79	S	2202825	                Methylobacterium durans
  0.01	60	60	S	2202827	                Methylobacterium terrae
  0.01	55	55	S	2051553	                Methylobacterium currus
  0.01	49	49	S	269660	                Methylobacterium brachiatum
  0.00	15	0	S	31998	                Methylobacterium radiotolerans
  0.00	15	15	S1	426355	                  Methylobacterium radiotolerans JCM 2831
  0.00	12	12	S	418223	                Methylobacterium phyllosphaerae
  0.00	2	0	S	334852	                Methylobacterium oryzae
  0.00	2	2	S1	693986	                  Methylobacterium oryzae CBMB20
  0.14	818	5	G	186650	              Microvirga
  0.11	653	653	S	1882682	                Microvirga ossetica
  0.03	160	8	G1	2617746	                unclassified Microvirga
  0.01	78	78	S	2082949	                  Microvirga sp. 17 mud 1-3
  0.01	74	74	S	2651334	                  Microvirga sp. HR1
  0.05	267	54	G	2282523	              Methylorubrum
  0.02	111	91	S	223967	                Methylorubrum populi
  0.00	20	20	S1	441620	                  Methylorubrum populi BJ001
  0.02	101	32	S	408	                Methylorubrum extorquens
  0.01	37	37	S1	272630	                  Methylorubrum extorquens AM1
  0.00	21	21	S1	440085	                  Methylorubrum extorquens CM4
  0.00	11	11	S1	419610	                  Methylorubrum extorquens PA1
  0.00	1	1	S	29429	                Methylorubrum zatmanii
  0.42	2411	87	F	69277	            Phyllobacteriaceae
  0.33	1861	412	G	68287	              Mesorhizobium
  0.17	986	179	G1	325217	                unclassified Mesorhizobium
  0.02	104	104	S	2584466	                  Mesorhizobium sp. 8
  0.01	75	75	S	2493673	                  Mesorhizobium sp. M1B.F.Ca.ET.045.04.1.1
  0.01	69	69	S	2493676	                  Mesorhizobium sp. M3A.F.Ca.ET.080.04.2.1
  0.01	60	60	S	2493672	                  Mesorhizobium sp. M1E.F.Ca.ET.045.02.1.1
  0.01	59	59	S	2493675	                  Mesorhizobium sp. M4B.F.Ca.ET.058.02.1.1
  0.01	52	52	S	2493668	                  Mesorhizobium sp. M9A.F.Ca.ET.002.03.1.2
  0.01	49	49	S	2493669	                  Mesorhizobium sp. M1D.F.Ca.ET.043.01.1.1
  0.01	49	49	S	2493678	                  Mesorhizobium sp. M7D.F.Ca.US.005.01.1.1
  0.01	48	48	S	2082387	                  Mesorhizobium sp. Pch-S
  0.01	46	46	S	2108445	                  Mesorhizobium sp. DCY119
  0.01	46	46	S	2493677	                  Mesorhizobium sp. M6A.T.Cr.TU.016.01.1.1
  0.01	41	41	S	2493671	                  Mesorhizobium sp. M2A.F.Ca.ET.043.05.1.1
  0.01	35	35	S	2493681	                  Mesorhizobium sp. M7A.F.Ce.TU.012.03.2.1
  0.01	33	33	S	1854057	                  Mesorhizobium sp. AA22
  0.00	18	18	S	2493670	                  Mesorhizobium sp. M2A.F.Ca.ET.043.02.1.1
  0.00	14	14	S	2493674	                  Mesorhizobium sp. M2A.F.Ca.ET.046.03.2.1
  0.00	9	9	S	278153	                  Mesorhizobium sp. WSM1497
  0.01	83	83	S	1670800	                Mesorhizobium oceanicum
  0.01	79	64	S	381	                Mesorhizobium loti
  0.00	15	15	S1	935546	                  Mesorhizobium loti NZP2037
  0.01	66	66	S	1295366	                Mesorhizobium soli
  0.01	56	33	S	2066070	                Mesorhizobium japonicum
  0.00	15	15	S1	266835	                  Mesorhizobium japonicum MAFF 303099
  0.00	8	8	S1	935547	                  Mesorhizobium japonicum R7A
  0.01	53	0	S	71433	                Mesorhizobium amorphae
  0.01	53	53	S1	1082933	                  Mesorhizobium amorphae CCNWGS0123
  0.01	45	5	S	39645	                Mesorhizobium ciceri
  0.01	37	37	S1	682633	                  Mesorhizobium ciceri ca181
  0.00	3	2	S1	278148	                  Mesorhizobium ciceri biovar biserrulae
  0.00	1	1	S2	765698	                    Mesorhizobium ciceri biovar biserrulae WSM1271
  0.01	37	0	S	536018	                Mesorhizobium australicum
  0.01	37	37	S1	754035	                  Mesorhizobium australicum WSM2073
  0.01	30	0	S	593909	                Mesorhizobium opportunistum
  0.01	30	30	S1	536019	                  Mesorhizobium opportunistum WSM2075
  0.00	14	0	S	28104	                Mesorhizobium huakuii
  0.00	14	14	S1	763057	                  Mesorhizobium huakuii 7653R
  0.03	153	7	G	31988	              Aminobacter
  0.01	85	0	G1	2644704	                unclassified Aminobacter
  0.01	85	85	S	374606	                  Aminobacter sp. MSH1
  0.01	61	61	S	83263	                Aminobacter aminovorans
  0.02	129	0	G	245876	              Nitratireductor
  0.02	129	1	G1	2641084	                unclassified Nitratireductor
  0.02	91	91	S	2599600	                  Nitratireductor sp. SY7
  0.01	37	37	S	1756988	                  Nitratireductor sp. OM-1
  0.01	49	0	G	1915401	              Roseitalea
  0.01	49	49	S	1852022	                Roseitalea porphyridii
  0.01	39	0	G	449972	              Chelativorans
  0.01	39	0	G1	2643807	                unclassified Chelativorans
  0.01	39	39	S	266779	                  Chelativorans sp. BNC1
  0.01	31	0	G	274591	              Hoeflea
  0.00	16	0	S	244596	                Hoeflea phototrophica
  0.00	16	16	S1	411684	                  Hoeflea phototrophica DFL-43
  0.00	15	0	G1	2614931	                unclassified Hoeflea
  0.00	15	15	S	1620421	                  Hoeflea sp. IMCC20628
  0.01	30	0	G	28100	              Phyllobacterium
  0.01	30	30	S	1867719	                Phyllobacterium zundukense
  0.01	30	0	G	2712688	              Salaquimonas
  0.01	30	30	S	2712698	                Salaquimonas pukyongi
  0.00	2	0	G	1649463	              Lentilitoribacter
  0.00	2	0	G1	2647570	                unclassified Lentilitoribacter
  0.00	2	2	S	2305987	                  Lentilitoribacter sp. Alg239-R112
  0.34	1915	28	F	45401	            Hyphomicrobiaceae
  0.15	854	0	G	29407	              Rhodoplanes
  0.15	854	0	G1	2619116	                unclassified Rhodoplanes
  0.15	854	854	S	674703	                  Rhodoplanes sp. Z2-YC6860
  0.06	366	6	G	46913	              Devosia
  0.05	285	2	G1	196773	                unclassified Devosia
  0.03	194	194	S	1736675	                  Devosia sp. A16
  0.01	64	64	S	2499144	                  Devosia sp. 1566
  0.00	25	25	S	2083786	                  Devosia sp. I507
  0.01	75	75	S	400770	                Devosia ginsengisoli
  0.05	272	22	G	59282	              Blastochloris
  0.02	127	127	S	1079	                Blastochloris viridis
  0.02	123	123	S	2233851	                Blastochloris tepida
  0.04	200	12	G	81	              Hyphomicrobium
  0.01	80	7	S	53399	                Hyphomicrobium denitrificans
  0.01	40	40	S1	582899	                  Hyphomicrobium denitrificans ATCC 51888
  0.01	33	33	S1	670307	                  Hyphomicrobium denitrificans 1NES1
  0.01	72	0	S	1427356	                Hyphomicrobium nitrativorans
  0.01	72	72	S1	1029756	                  Hyphomicrobium nitrativorans NL23
  0.01	36	0	G1	2619925	                unclassified Hyphomicrobium
  0.01	36	36	S	717785	                  Hyphomicrobium sp. MC1
  0.01	58	0	G	1068	              Rhodomicrobium
  0.01	58	0	S	1069	                Rhodomicrobium vannielii
  0.01	58	58	S1	648757	                  Rhodomicrobium vannielii ATCC 17100
  0.01	57	0	G	1827478	              Youhaiella
  0.01	57	57	S	1447062	                Youhaiella tibetensis
  0.01	46	0	G	1082930	              Pelagibacterium
  0.01	46	0	S	531813	                Pelagibacterium halotolerans
  0.01	46	46	S1	1082931	                  Pelagibacterium halotolerans B2
  0.00	27	0	G	119044	              Filomicrobium
  0.00	27	27	S	1608628	                Candidatus Filomicrobium marinum
  0.00	7	0	G	623276	              Maritalea
  0.00	7	7	S	454601	                Maritalea myrionectae
  0.26	1488	34	F	335928	            Xanthobacteraceae
  0.15	851	27	G	556257	              Pseudolabrys
  0.07	422	422	S	331696	                Pseudolabrys taiwanensis
  0.07	402	0	G1	2638514	                unclassified Pseudolabrys
  0.07	402	402	S	2562284	                  Pseudolabrys sp. FHR47
  0.03	157	3	G	99	              Ancylobacter
  0.02	90	90	S	1745854	                Ancylobacter pratisalsi
  0.01	64	0	G1	2626613	                unclassified Ancylobacter
  0.01	64	64	S	1850374	                  Ancylobacter sp. TS-1
  0.03	156	0	G	152053	              Starkeya
  0.03	156	0	S	921	                Starkeya novella
  0.03	156	156	S1	639283	                  Starkeya novella DSM 506
  0.02	112	0	G	204476	              Labrys
  0.02	112	112	S	376174	                Labrys neptuniae
  0.02	99	0	G	6	              Azorhizobium
  0.02	99	0	S	7	                Azorhizobium caulinodans
  0.02	99	99	S1	438753	                  Azorhizobium caulinodans ORS 571
  0.01	79	0	G	279	              Xanthobacter
  0.01	79	0	S	280	                Xanthobacter autotrophicus
  0.01	79	79	S1	78245	                  Xanthobacter autotrophicus Py2
  0.12	692	5	O1	119042	            unclassified Rhizobiales
  0.03	194	0	G	169055	              Nordella
  0.03	194	0	G1	2623691	                unclassified Nordella
  0.03	194	194	S	2712222	                  Nordella sp. HKS 07
  0.03	178	33	G	1484898	              Methyloceanibacter
  0.01	75	75	S	1384459	                Methyloceanibacter caenitepidi
  0.01	70	0	G1	2617503	                unclassified Methyloceanibacter
  0.01	70	70	S	2170729	                  Methyloceanibacter sp. wino2
  0.03	171	0	G	1734920	              Pseudorhodoplanes
  0.03	171	171	S	1235591	                Pseudorhodoplanes sinuspersici
  0.01	81	0	G	1572860	              Hartmannibacter
  0.01	81	81	S	1482074	                Hartmannibacter diazotrophicus
  0.01	62	0	O2	41292	              unclassified Rhizobiales (miscellaneous)
  0.01	62	62	S	2528642	                Rhizobiales bacterium PAMC 29148
  0.00	1	0	G	573657	              Candidatus Hodgkinia
  0.00	1	1	S	573658	                Candidatus Hodgkinia cicadicola
  0.07	398	4	F	45404	            Beijerinckiaceae
  0.03	184	0	F1	45405	              unclassified Beijerinckiaceae
  0.03	151	151	S	2572036	                Beijerinckiaceae bacterium RH AL1
  0.01	33	33	S	1978229	                Beijerinckiaceae bacterium
  0.02	121	3	G	120652	              Methylocella
  0.01	65	65	S	227605	                Methylocella tundrae
  0.01	53	0	S	199596	                Methylocella silvestris
  0.01	53	53	S1	395965	                  Methylocella silvestris BL2
  0.01	58	0	G	1156568	              Methylovirgula
  0.01	58	58	S	569860	                Methylovirgula ligni
  0.01	31	0	G	532	              Beijerinckia
  0.01	31	0	S	533	                Beijerinckia indica
  0.01	31	0	S1	31994	                  Beijerinckia indica subsp. indica
  0.01	31	31	S2	395963	                    Beijerinckia indica subsp. indica ATCC 9039
  0.07	383	8	F	31993	            Methylocystaceae
  0.04	246	18	G	133	              Methylocystis
  0.01	79	79	S	134	                Methylocystis parvus
  0.01	45	45	S	391905	                Methylocystis heyeri
  0.01	38	38	S	655015	                Methylocystis bryophila
  0.01	37	37	S	173366	                Methylocystis rosea
  0.01	29	0	G1	2625913	                unclassified Methylocystis
  0.01	29	29	S	187303	                  Methylocystis sp. SC2
  0.02	123	3	G	425	              Methylosinus
  0.01	75	0	S	426	                Methylosinus trichosporium
  0.01	75	75	S1	595536	                  Methylosinus trichosporium OB3b
  0.01	45	0	G1	2624500	                unclassified Methylosinus
  0.01	45	45	S	2699395	                  Methylosinus sp. C49
  0.00	6	0	G	196080	              Terasakiella
  0.00	6	0	G1	2614952	                unclassified Terasakiella
  0.00	6	6	S	2560057	                  Terasakiella sp. SH-1
  0.04	212	1	F	255475	            Aurantimonadaceae
  0.02	134	7	G	293088	              Martelella
  0.01	53	53	S	1486262	                Martelella endophytica
  0.01	42	0	G1	2629616	                unclassified Martelella
  0.01	42	42	S	686597	                  Martelella sp. AD-3
  0.01	32	0	S	293089	                Martelella mediterranea
  0.01	32	32	S1	1122214	                  Martelella mediterranea DSM 17316
  0.01	77	0	G	414371	              Aureimonas
  0.01	77	0	G1	2615206	                unclassified Aureimonas
  0.01	77	77	S	1349819	                  Aureimonas sp. AU20
  0.03	166	0	F	2036754	            Chelatococcaceae
  0.03	166	26	G	28209	              Chelatococcus
  0.01	80	0	G1	2638111	                unclassified Chelatococcus
  0.01	80	80	S	1702325	                  Chelatococcus sp. CO-6
  0.01	60	60	S	444444	                Chelatococcus daeguensis
  0.02	93	1	F	119043	            Rhodobiaceae
  0.01	60	0	G	256616	              Parvibaculum
  0.01	60	0	S	256618	                Parvibaculum lavamentivorans
  0.01	60	60	S1	402881	                  Parvibaculum lavamentivorans DS-1
  0.00	16	0	G	1541445	              Candidatus Phaeomarinobacter
  0.00	16	16	S	1458461	                Candidatus Phaeomarinobacter ectocarpi
  0.00	16	0	F1	1712260	              unclassified Rhodobiaceae
  0.00	16	16	S	2026785	                Rhodobiaceae bacterium
  0.01	82	2	F	118882	            Brucellaceae
  0.01	48	8	G	528	              Ochrobactrum
  0.00	18	18	S	529	                Ochrobactrum anthropi
  0.00	12	12	S	271865	                Ochrobactrum quorumnocens
  0.00	7	7	S	571256	                Ochrobactrum pituitosum
  0.00	3	3	S	419475	                Ochrobactrum pseudogrignonense
  0.01	32	18	G	234	              Brucella
  0.00	11	6	G1	2632610	                unclassified Brucella
  0.00	2	2	S	1149952	                  Brucella sp. 09RB8471
  0.00	2	2	S	1149953	                  Brucella sp. 10RB9215
  0.00	1	1	S	1844051	                  Brucella sp. 09RB8910
  0.00	1	0	S	236	                Brucella ovis
  0.00	1	1	S1	444178	                  Brucella ovis ATCC 25840
  0.00	1	1	S	29461	                Brucella suis
  0.00	1	1	S	120577	                Brucella ceti
  0.01	64	0	F	655351	            Cohaesibacteraceae
  0.01	51	0	G	1406135	              Breoghania
  0.01	51	0	G1	2624130	                unclassified Breoghania
  0.01	51	51	S	2304600	                  Breoghania sp. L-A4
  0.00	13	0	G	655352	              Cohaesibacter
  0.00	13	0	G1	2631913	                unclassified Cohaesibacter
  0.00	13	13	S	1798205	                  Cohaesibacter sp. ES.047
  0.00	13	0	F	772	            Bartonellaceae
  0.00	13	3	G	773	              Bartonella
  0.00	5	5	S	1686310	                Bartonella apis
  0.00	2	0	S	155194	                Bartonella bovis
  0.00	2	2	S1	1094491	                  Bartonella bovis 91-4
  0.00	1	0	S	388640	                Bartonella australis
  0.00	1	1	S1	1094489	                  Bartonella australis Aust/NH1
  0.00	1	1	S	1318743	                Bartonella ancashensis
  0.00	1	1	G1	2645622	                unclassified Bartonella
  1.17	6672	305	O	204457	          Sphingomonadales
  0.86	4899	380	F	41297	            Sphingomonadaceae
  0.36	2077	209	G	13687	              Sphingomonas
  0.19	1106	46	G1	196159	                unclassified Sphingomonas
  0.02	92	92	S	1523415	                  Sphingomonas sp. AAP5
  0.02	90	90	S	2681549	                  Sphingomonas sp. LMO-1
  0.02	87	87	S	2492837	                  Sphingomonas sp. C8-2
  0.01	82	82	S	745310	                  Sphingomonas sp. MM-1
  0.01	80	80	S	2594473	                  Sphingomonas sp. AE3
  0.01	67	67	S	304378	                  Sphingomonas sp. IC081
  0.01	66	66	S	2599297	                  Sphingomonas sp. XS-10
  0.01	66	66	S	1938607	                  Sphingomonas sp. LM7
  0.01	61	61	S	2565555	                  Sphingomonas sp. PAMC26645
  0.01	58	58	S	1813879	                  Sphingomonas sp. HKS19
  0.01	55	55	S	2219696	                  Sphingomonas sp. FARSPH
  0.01	53	53	S	2698679	                  Sphingomonas sp. C33
  0.01	47	47	S	2711156	                  Sphingomonas sp. MK52
  0.01	42	42	S	1327635	                  Sphingomonas sp. Cra20
  0.01	40	40	S	1390395	                  Sphingomonas sp. LK11
  0.01	29	29	S	2319844	                  Sphingomonas sp. YZ-8
  0.00	27	27	S	1961362	                  Sphingomonas sp. NIC1
  0.00	18	18	S	1030157	                  Sphingomonas sp. KC8
  0.02	99	99	S	1560345	                Sphingomonas panacis
  0.02	94	94	S	363835	                Sphingomonas ginsengisoli An et al. 2013
