  0.00	93	0	S1	323733	                    Rhizobium etli bv. mimosae
  0.00	93	93	S2	1328306	                      Rhizobium etli bv. mimosae str. Mim1
  0.00	58	58	S1	347834	                    Rhizobium etli CFN 42
  0.00	38	38	S1	491916	                    Rhizobium etli CIAT 652
  0.00	1071	718	S	56730	                  Rhizobium gallicum
  0.00	353	0	S1	142627	                    Rhizobium gallicum bv. gallicum
  0.00	353	353	S2	1418105	                      Rhizobium gallicum bv. gallicum R602
  0.00	1038	1038	S	348824	                  Rhizobium favelukesii
  0.00	1031	0	S	398	                  Rhizobium tropici
  0.00	1031	1031	S1	698761	                    Rhizobium tropici CIAT 899
  0.00	999	999	S	2048897	                  Rhizobium sp. NXC24
  0.00	963	963	S	2028343	                  Rhizobium sp. 11515TR
  0.00	828	828	S	1571470	                  Rhizobium sp. ACO-34A
  0.00	816	736	S	396	                  Rhizobium phaseoli
  0.00	80	80	S1	526949	                    Rhizobium phaseoli Brasil 5
  0.00	719	719	S	1125847	                  Rhizobium sp. NT-26
  0.00	520	520	S	1981173	                  Rhizobium sp. NXC14
  0.00	505	505	S	2020312	                  Rhizobium sp. CIAT894
  0.00	126	126	S	2020311	                  Rhizobium sp. Kim5
  0.00	121	121	S	1301032	                  Rhizobium sp. IE4771
  0.00	98	98	S	2020313	                  Rhizobium sp. TAL182
  0.00	84	84	S	1869170	                  Rhizobium sp. S41
  0.00	66	66	S	424182	                  Rhizobium sp. IRBG74
  0.00	49	49	S	1914541	                  Rhizobium sp. Y9
  0.00	27	27	S	1703969	                  Rhizobium sp. N324
  0.00	3	3	S	1703960	                  Rhizobium sp. N113
  0.01	4898	684	G	357	                Agrobacterium
  0.01	2670	84	G1	1183400	                  Agrobacterium tumefaciens complex
  0.01	2200	1038	S	358	                    Agrobacterium tumefaciens
  0.00	1109	1109	S1	311403	                      Agrobacterium radiobacter K84
  0.00	33	33	S1	1300225	                      Agrobacterium tumefaciens WRT31
  0.00	20	20	S1	1300224	                      Agrobacterium tumefaciens P4
  0.00	386	0	S	1176649	                    Agrobacterium fabrum
  0.00	386	386	S1	176299	                      Agrobacterium fabrum str. C58
  0.00	642	642	S	1842536	                  Agrobacterium sp. RAC06
  0.00	491	0	S	373	                  Agrobacterium vitis
  0.00	491	491	S1	311402	                    Agrobacterium vitis S4
  0.00	355	355	S	359	                  Agrobacterium rhizogenes
  0.00	56	56	S	861208	                  Agrobacterium sp. H13-3
  0.01	3376	67	G	1525371	                Neorhizobium
  0.00	1813	383	S	399	                  Neorhizobium galegae
  0.00	736	0	S1	323656	                    Neorhizobium galegae bv. officinalis
  0.00	736	736	S2	1028801	                      Neorhizobium galegae bv. officinalis bv. officinalis str. HAMBI 1141
  0.00	694	0	S1	323655	                    Neorhizobium galegae bv. orientalis
  0.00	694	694	S2	1028800	                      Neorhizobium galegae bv. orientalis str. HAMBI 540
  0.00	753	753	S	1825976	                  Neorhizobium sp. NCHU2750
  0.00	743	743	S	2060726	                  Neorhizobium sp. SOG26
  0.04	13077	472	F1	227292	              Sinorhizobium/Ensifer group
  0.02	9201	1663	G	28105	                Sinorhizobium
  0.01	3161	0	G1	663276	                  Sinorhizobium fredii group
  0.01	3161	1308	S	380	                    Sinorhizobium fredii
  0.00	756	756	S1	1185652	                      Sinorhizobium fredii USDA 257
  0.00	681	681	S1	394	                      Sinorhizobium fredii NGR234
  0.00	117	117	S1	1128331	                      Sinorhizobium fredii CCBAU 45436
  0.00	115	115	S1	1128334	                      Sinorhizobium fredii CCBAU 83666
  0.00	112	112	S1	1117943	                      Sinorhizobium fredii HH103
  0.00	72	72	S1	1128330	                      Sinorhizobium fredii CCBAU 25509
  0.00	1670	1598	S	382	                  Sinorhizobium meliloti
  0.00	40	40	S1	1235461	                    Sinorhizobium meliloti GR4
  0.00	17	17	S1	1401243	                    Sinorhizobium meliloti RU11/001
  0.00	9	9	S1	693982	                    Sinorhizobium meliloti AK83
  0.00	5	5	S1	698936	                    Sinorhizobium meliloti BL225C
  0.00	1	1	S1	707241	                    Sinorhizobium meliloti SM11
  0.00	1049	1049	S	1842534	                  Sinorhizobium sp. RAC02
  0.00	778	646	S	194963	                  Sinorhizobium americanum
  0.00	132	132	S1	1408224	                    Sinorhizobium americanum CCGM7
  0.00	771	0	S	110321	                  Sinorhizobium medicae
  0.00	771	771	S1	366394	                    Sinorhizobium medicae WSM419
  0.00	109	109	S	794846	                  Sinorhizobium sp. CCBAU 05631
  0.01	3404	12	G	106591	                Ensifer
  0.01	2380	1275	S	106592	                  Ensifer adhaerens
  0.00	1105	1105	S1	1416753	                    Ensifer adhaerens OV14
  0.00	1012	0	S	716925	                  Ensifer sojae
  0.00	1012	1012	S1	716928	                    Ensifer sojae CCBAU 05684
  0.00	1661	0	G	323620	              Shinella
  0.00	1661	1661	S	879274	                Shinella sp. HZN7
  0.00	52	2	G	34019	              Liberibacter
  0.00	13	13	S	34021	                Candidatus Liberibacter asiaticus
  0.00	12	11	S	1273132	                Liberibacter crescens
  0.00	1	1	S1	1215343	                  Liberibacter crescens BT-1
  0.00	11	0	S	309868	                Candidatus Liberibacter americanus
  0.00	11	11	S1	1261131	                  Candidatus Liberibacter americanus str. Sao Paulo
  0.00	9	0	S	34020	                Candidatus Liberibacter africanus
  0.00	9	9	S1	1277257	                  Candidatus Liberibacter africanus PTSAPSY
  0.00	5	0	S	556287	                Candidatus Liberibacter solanacearum
  0.00	5	5	S1	658172	                  Candidatus Liberibacter solanacearum CLso-ZC1
  0.10	36731	3447	F	119045	            Methylobacteriaceae
  0.07	24422	8208	G	407	              Methylobacterium
  0.01	2437	2437	S	426117	                Methylobacterium sp. 4-46
  0.01	2308	0	S	114616	                Methylobacterium nodulans
  0.01	2308	2308	S1	460265	                  Methylobacterium nodulans ORS 2060
  0.00	1717	1717	S	2202825	                Methylobacterium sp. 17SD2-17
  0.00	1591	1591	S	2202828	                Methylobacterium sp. 17Sr1-43
  0.00	1518	1518	S	270351	                Methylobacterium aquaticum
  0.00	1433	1433	S	2051553	                Methylobacterium currus
  0.00	1383	1383	S	2202826	                Methylobacterium sp. 17Sr1-1
  0.00	1358	1358	S	2202827	                Methylobacterium sp. 17Sr1-28
  0.00	864	864	S	2067957	                Methylobacterium sp. DM1
  0.00	550	550	S	925818	                Methylobacterium sp. AMS5
  0.00	373	0	S	31998	                Methylobacterium radiotolerans
  0.00	373	373	S1	426355	                  Methylobacterium radiotolerans JCM 2831
  0.00	260	260	S	1479019	                Methylobacterium sp. C1
  0.00	245	245	S	418223	                Methylobacterium phyllosphaerae
  0.00	123	123	S	1826873	                Methylobacterium sp. XJLM
  0.00	54	0	S	334852	                Methylobacterium oryzae
  0.00	54	54	S1	693986	                  Methylobacterium oryzae CBMB20
  0.01	4820	969	G	2282523	              Methylorubrum
  0.01	2002	1004	S	223967	                Methylorubrum populi
  0.00	998	998	S1	441620	                  Methylorubrum populi BJ001
  0.00	1798	694	S	408	                Methylorubrum extorquens
  0.00	357	357	S1	272630	                  Methylorubrum extorquens AM1
  0.00	312	312	S1	661410	                  Methylorubrum extorquens DM4
  0.00	256	256	S1	440085	                  Methylorubrum extorquens CM4
  0.00	179	179	S1	419610	                  Methylorubrum extorquens PA1
  0.00	51	51	S	29429	                Methylorubrum zatmanii
  0.01	4042	105	G	186650	              Microvirga
  0.01	2710	2710	S	1882682	                Microvirga ossetica
  0.00	1227	1227	S	2082949	                Microvirga sp. 17 mud 1-3
  0.09	33562	325	F	45401	            Hyphomicrobiaceae
  0.04	14018	0	G	29407	              Rhodoplanes
  0.04	14018	14018	S	674703	                Rhodoplanes sp. Z2-YC6860
  0.02	7827	349	G	46913	              Devosia
  0.01	4351	4351	S	1736675	                Devosia sp. A16
  0.01	2054	2054	S	1643450	                Devosia sp. H5989
  0.00	1073	1073	S	2083786	                Devosia sp. I507
  0.02	6159	237	G	81	              Hyphomicrobium
  0.01	3252	164	S	53399	                Hyphomicrobium denitrificans
  0.00	1721	1721	S1	670307	                  Hyphomicrobium denitrificans 1NES1
  0.00	1367	1367	S1	582899	                  Hyphomicrobium denitrificans ATCC 51888
  0.00	1366	1366	S	717785	                Hyphomicrobium sp. MC1
  0.00	1304	0	S	1427356	                Hyphomicrobium nitrativorans
  0.00	1304	1304	S1	1029756	                  Hyphomicrobium nitrativorans NL23
  0.01	2365	0	G	59282	              Blastochloris
  0.01	2365	2365	S	1079	                Blastochloris viridis
  0.00	1239	0	G	1068	              Rhodomicrobium
  0.00	1239	0	S	1069	                Rhodomicrobium vannielii
  0.00	1239	1239	S1	648757	                  Rhodomicrobium vannielii ATCC 17100
  0.00	1014	0	G	1082930	              Pelagibacterium
  0.00	1014	0	S	531813	                Pelagibacterium halotolerans
  0.00	1014	1014	S1	1082931	                  Pelagibacterium halotolerans B2
  0.00	417	0	G	119044	              Filomicrobium
  0.00	417	417	S	1608628	                Candidatus Filomicrobium marinum
  0.00	198	0	G	623276	              Maritalea
  0.00	198	198	S	454601	                Maritalea myrionectae
  0.05	19904	308	F	335928	            Xanthobacteraceae
  0.03	12676	0	G	556257	              Pseudolabrys
  0.03	12676	12676	S	331696	                Pseudolabrys taiwanensis
  0.01	2762	0	G	152053	              Starkeya
  0.01	2762	0	S	921	                Starkeya novella
  0.01	2762	2762	S1	639283	                  Starkeya novella DSM 506
  0.01	2201	0	G	279	              Xanthobacter
  0.01	2201	0	S	280	                Xanthobacter autotrophicus
  0.01	2201	2201	S1	78245	                  Xanthobacter autotrophicus Py2
  0.01	1957	0	G	6	              Azorhizobium
  0.01	1957	0	S	7	                Azorhizobium caulinodans
  0.01	1957	1957	S1	438753	                  Azorhizobium caulinodans ORS 571
  0.02	8030	26	O1	119042	            unclassified Rhizobiales
  0.01	3794	0	G	1734920	              Pseudorhodoplanes
  0.01	3794	3794	S	1235591	                Pseudorhodoplanes sinuspersici
  0.01	2548	386	G	1484898	              Methyloceanibacter
  0.00	1106	1106	S	2170729	                Methyloceanibacter sp. wino2
  0.00	1056	1056	S	1384459	                Methyloceanibacter caenitepidi
  0.00	1662	0	G	1572860	              Hartmannibacter
  0.00	1662	1662	S	1482074	                Hartmannibacter diazotrophicus
  0.01	4838	106	F	31993	            Methylocystaceae
  0.01	2809	23	G	133	              Methylocystis
  0.00	1437	1437	S	187303	                Methylocystis sp. SC2
  0.00	1349	1349	S	655015	                Methylocystis bryophila
  0.01	1923	0	G	425	              Methylosinus
  0.01	1923	0	S	426	                Methylosinus trichosporium
  0.01	1923	1923	S1	595536	                  Methylosinus trichosporium OB3b
  0.01	4411	11	F	255475	            Aurantimonadaceae
  0.01	2848	145	G	293088	              Martelella
  0.00	1059	0	S	293089	                Martelella mediterranea
  0.00	1059	1059	S1	1122214	                  Martelella mediterranea DSM 17316
  0.00	834	834	S	1486262	                Martelella endophytica
  0.00	810	810	S	686597	                Martelella sp. AD-3
  0.00	1552	0	G	414371	              Aureimonas
  0.00	1552	1552	S	1349819	                Aureimonas sp. AU20
  0.01	4180	0	F	2036754	            Chelatococcaceae
  0.01	4180	1103	G	28209	              Chelatococcus
  0.01	1884	1884	S	1702325	                Chelatococcus sp. CO-6
  0.00	1193	1193	S	444444	                Chelatococcus daeguensis
  0.01	2859	9	F	119043	            Rhodobiaceae
  0.00	1518	0	G	256616	              Parvibaculum
  0.00	1518	0	S	256618	                Parvibaculum lavamentivorans
  0.00	1518	1518	S1	402881	                  Parvibaculum lavamentivorans DS-1
  0.00	628	0	G	444432	              Anderseniella
  0.00	628	628	S	1922226	                Anderseniella sp. Alg231-50
  0.00	430	0	G	1541445	              Candidatus Phaeomarinobacter
  0.00	430	430	S	1458461	                Candidatus Phaeomarinobacter ectocarpi
  0.00	274	0	F1	1712260	              unclassified Rhodobiaceae
  0.00	274	274	S	2026785	                Rhodobiaceae bacterium
  0.01	2165	27	F	45404	            Beijerinckiaceae
  0.00	1452	0	G	120652	              Methylocella
  0.00	1452	0	S	199596	                Methylocella silvestris
  0.00	1452	1452	S1	395965	                  Methylocella silvestris BL2
  0.00	686	0	G	532	              Beijerinckia
  0.00	686	0	S	533	                Beijerinckia indica
  0.00	686	0	S1	31994	                  Beijerinckia indica subsp. indica
  0.00	686	686	S2	395963	                    Beijerinckia indica subsp. indica ATCC 9039
  0.01	2059	2	F	655351	            Cohaesibacteraceae
  0.00	1684	0	G	1406135	              Breoghania
  0.00	1684	1684	S	2304600	                Breoghania sp. L-A4
  0.00	373	0	G	655352	              Cohaesibacter
  0.00	373	373	S	1798205	                Cohaesibacter sp. ES.047
  0.01	1997	57	F	118882	            Brucellaceae
  0.00	1152	198	G	528	              Ochrobactrum
  0.00	478	431	S	529	                Ochrobactrum anthropi
  0.00	47	47	S1	439375	                  Ochrobactrum anthropi ATCC 49188
  0.00	261	261	S	271865	                Ochrobactrum sp. A44
  0.00	120	120	S	419475	                Ochrobactrum pseudogrignonense
  0.00	95	95	S	571256	                Ochrobactrum pituitosum
  0.00	788	566	G	234	              Brucella
  0.00	52	52	S	1149952	                Brucella sp. 09RB8471
  0.00	48	48	S	1844051	                Brucella sp. 09RB8910
  0.00	42	42	S	981386	                Brucella vulpis
  0.00	41	41	S	1885919	                Brucella sp. 141012304
  0.00	12	8	S	29461	                Brucella suis
  0.00	2	2	S1	645170	                  Brucella suis bv. 2
  0.00	1	1	S1	1112912	                  Brucella suis VBI22
  0.00	1	0	S1	1567496	                  Brucella suis bv. 3
  0.00	1	1	S2	520487	                    Brucella suis bv. 3 str. 686
  0.00	10	7	S	29459	                Brucella melitensis
  0.00	2	0	S1	644337	                  Brucella melitensis bv. 1
  0.00	2	2	S2	224914	                    Brucella melitensis bv. 1 str. 16M
  0.00	1	1	S1	1029825	                  Brucella melitensis NI
  0.00	6	6	S	235	                Brucella abortus
  0.00	5	0	S	236	                Brucella ovis
  0.00	5	5	S1	444178	                  Brucella ovis ATCC 25840
  0.00	2	0	S	120577	                Brucella ceti
  0.00	2	2	S1	1423891	                  Brucella ceti TE10759-12
  0.00	2	0	S	444163	                Brucella microti
  0.00	2	2	S1	568815	                  Brucella microti CCM 4915
  0.00	1	1	S	36855	                Brucella canis
  0.00	1	0	S	120576	                Brucella pinnipedialis
  0.00	1	1	S1	520461	                  Brucella pinnipedialis B2/94
  0.00	309	0	F	772	            Bartonellaceae
  0.00	309	53	G	773	              Bartonella
  0.00	104	104	S	1686310	                Bartonella apis
  0.00	21	21	S	774	                Bartonella bacilliformis
  0.00	17	0	S	111504	                Bartonella birtlesii
  0.00	17	17	S1	1095900	                  Bartonella birtlesii IBS 325
  0.00	16	16	S	803	                Bartonella quintana
  0.00	12	0	S	388640	                Bartonella australis
  0.00	12	12	S1	1094489	                  Bartonella australis Aust/NH1
  0.00	11	0	S	56426	                Bartonella clarridgeiae
  0.00	11	11	S1	696125	                  Bartonella clarridgeiae 73
  0.00	10	10	S	2133959	                Bartonella sp. 'Tel Aviv'
  0.00	10	0	S	33047	                Bartonella vinsonii
  0.00	10	0	S1	40933	                  Bartonella vinsonii subsp. berkhoffii
  0.00	10	10	S2	1094497	                    Bartonella vinsonii subsp. berkhoffii str. Winnie
  0.00	9	9	S	1933904	                Bartonella sp. WD16.2
  0.00	9	9	S	1318743	                Bartonella ancashensis
  0.00	8	8	S	85701	                Bartonella tribocorum
  0.00	7	0	S	155194	                Bartonella bovis
  0.00	7	7	S1	1094491	                  Bartonella bovis 91-4
  0.00	7	7	S	38323	                Bartonella henselae
  0.00	6	6	S	545612	                Bartonella sp. OE 1-1
  0.00	4	0	S	33045	                Bartonella grahamii
  0.00	4	4	S1	634504	                  Bartonella grahamii as4aup
  0.00	4	0	S	165694	                Bartonella schoenbuchensis
  0.00	4	4	S1	687861	                  Bartonella schoenbuchensis R1
  0.00	1	1	S	515256	                Bartonella sp. 1-1C
  0.46	171140	13669	O	204457	          Sphingomonadales
  0.34	127815	17302	F	41297	            Sphingomonadaceae
  0.14	52961	8666	G	13687	              Sphingomonas
  0.01	4913	3520	S	160791	                Sphingomonas wittichii
  0.00	775	775	S1	392499	                  Sphingomonas wittichii RW1
  0.00	618	618	S1	1283312	                  Sphingomonas wittichii DC-6
  0.01	4655	4655	S	941907	                Sphingomonas indica
  0.01	3560	3560	S	1560345	                Sphingomonas panacis
  0.01	3303	3303	S	1549858	                Sphingomonas taxi
  0.01	3275	0	S	397260	                Sphingomonas sanxanigenens
  0.01	3275	3275	S1	1123269	                  Sphingomonas sanxanigenens DSM 19645 = NX02
  0.01	3246	3246	S	1327635	                Sphingomonas sp. Cra20
  0.01	3017	3017	S	93064	                Sphingomonas koreensis
  0.01	2938	2938	S	1609977	                Sphingomonas hengshuiensis
  0.01	2841	2841	S	745310	                Sphingomonas sp. MM-1
  0.01	2811	2811	S	1938607	                Sphingomonas sp. LM7
  0.01	2467	2467	S	2219696	                Sphingomonas sp. FARSPH
  0.01	2049	2049	S	1390395	                Sphingomonas sp. LK11
  0.00	1492	1492	S	1030157	                Sphingomonas sp. KC8
  0.00	1383	1383	S	1921510	                Sphingomonas sp. JJ-A5
  0.00	1199	1117	S	152682	                Sphingomonas melonis
  0.00	82	82	S1	621456	                  Sphingomonas melonis TY
  0.00	1146	1146	S	1961362	                Sphingomonas sp. NIC1
  0.05	19940	3957	G	165695	              Sphingobium
  0.01	2464	2464	S	13690	                Sphingobium yanoikuyae
  0.01	2034	2034	S	627192	                Sphingobium sp. SYK-6
  0.00	1109	1109	S	2082188	                Sphingobium sp. YG1
  0.00	1075	1075	S	1315974	                Sphingobium sp. TKS
  0.00	1074	1074	S	120107	                Sphingobium cloacae
  0.00	1064	1064	S	2072936	                Sphingobium sp. SCG-1
  0.00	967	967	S	484429	                Sphingobium sp. YBL2
  0.00	929	929	S	1673076	                Sphingobium hydrophobicum
  0.00	926	926	S	1843368	                Sphingobium sp. RAC03
  0.00	868	868	S	1855519	                Sphingobium sp. EP60837
  0.00	848	0	S	46429	                Sphingobium chlorophenolicum
  0.00	848	848	S1	690566	                  Sphingobium chlorophenolicum L-1
  0.00	811	811	S	1332080	                Sphingobium baderi
  0.00	621	621	S	407020	                Sphingobium sp. MI1205
  0.00	576	576	S	76947	                Sphingobium herbicidovorans
  0.00	317	0	S	332056	                Sphingobium japonicum
  0.00	317	317	S1	452662	                  Sphingobium japonicum UT26S
  0.00	300	0	S	332055	                Sphingobium indicum
  0.00	300	300	S1	861109	                  Sphingobium indicum B90A
  0.05	19904	6040	G	165697	              Sphingopyxis
  0.01	2744	2744	S	33050	                Sphingopyxis macrogoltabida
  0.00	1785	1785	S	1357916	                Sphingopyxis sp. QXT-31
  0.00	1385	1385	S	2054227	                Sphingopyxis sp. WS5A3p
  0.00	1345	1345	S	1515612	                Sphingopyxis fribergensis
  0.00	1271	1271	S	292913	                Sphingopyxis sp. 113P3
  0.00	1225	0	S	33052	                Sphingopyxis terrae
  0.00	1225	1225	S1	1219058	                  Sphingopyxis terrae NBRC 15098
  0.00	1162	1162	S	1914525	                Sphingopyxis sp. FD7
  0.00	1108	1108	S	1874061	                Sphingopyxis sp. EG6
  0.00	1036	0	S	117207	                Sphingopyxis alaskensis
  0.00	1036	1036	S1	317655	                  Sphingopyxis alaskensis RB2256
  0.00	660	660	S	267128	                Sphingopyxis granuli
  0.00	84	84	S	1913578	                Sphingopyxis sp. LPB0140
  0.00	59	59	S	1866325	                Sphingopyxis sp. MG
  0.03	9427	1534	G	165696	              Novosphingobium
  0.01	2048	2048	S	158500	                Novosphingobium resinovorum
  0.00	1688	0	S	48935	                Novosphingobium aromaticivorans
  0.00	1688	1688	S1	279238	                  Novosphingobium aromaticivorans DSM 12444
  0.00	1628	1628	S	1609758	                Novosphingobium sp. P6W
  0.00	1403	1403	S	1016987	                Novosphingobium sp. THN1
  0.00	584	584	S	702113	                Novosphingobium sp. PP1Y
  0.00	542	0	S	205844	                Novosphingobium pentaromativorans
  0.00	542	542	S1	1088721	                  Novosphingobium pentaromativorans US6-1
  0.01	2521	0	G	1649486	              Rhizorhabdus
  0.01	2521	2521	S	1850238	                Rhizorhabdus dicambivorans
  0.01	2196	213	G	1434046	              Sphingorhabdus
  0.00	692	692	S	2077182	                Sphingorhabdus sp. YGSMI21
  0.00	604	604	S	266812	                Sphingorhabdus flavimaris
  0.00	465	465	S	1806885	                Sphingorhabdus sp. M41
  0.00	222	222	S	1922222	                Sphingorhabdus sp. Alg231-15
  0.01	2055	1201	G	150203	              Blastomonas
  0.00	442	442	S	1842535	                Blastomonas sp. RAC04
  0.00	412	412	S	1550728	                Blastomonas fulva
  0.00	1294	0	G	72173	              Citromicrobium
  0.00	1294	1294	S	1634516	                Citromicrobium sp. JL477
  0.00	215	0	G	541	              Zymomonas
  0.00	215	46	S	542	                Zymomonas mobilis
  0.00	132	108	S1	120045	                  Zymomonas mobilis subsp. mobilis
